doc,completion
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_142,"]</s>`y\xa0est plus heureux pour nous les femmes ; on se rend compte de votre valeur.  Cette promissoire pensent pas tant à Lydie comme, selon son habituel indifferentiisme et son imprudente confiance sur B. Mascarot :  » Oublie l´avenir, dit Pierre, nous vivrons toute nottre existance. Quatre années après celui que Vaucheray et Tatin avaient""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_292,"]</s>hi ! Je te fais peurer et t'excès encore. Tu devrais être aimable et bienveillante, mademoiselle. Avec la tendresse qui t'est, nous risquerons à fréquenter assemblées polychromes ! Cependant ! et je viens de prendre conscience qu'je serai coupable des deux plus terribles crimes qui jetoient au fond l'espélastrure du pur des monde :""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_34,"]</s>rief. Il cherchait, au milieu de nombreuses écritures et papiers enveloppés et mis en poche par le père Souret jusqu’Albinos\xa0? Puis dans Leone Mazzatelli, puis encore ? Ce serit le plus probable. Alors l’affaire risque des perspectives difficiles. Mais rien dit non. Un petit temps déjà un des fils mellas est dénoncé. Pour une cause,""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_25,"]</s><s> [/INST] L’institutrice prépara de suite pour Marie Lafarge un état à jour considérable concernant son enfance antérieure, précisément depuis son mariage, à la villa Mussidan. Cette fois, peut-être, les pires annaux vont dispenser quelques verveilles introspectives, bien plus facilement combustibles que ces bains d’Enghien ou l’heure ro""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_336,"]</s>rief par la tristesse profonde qu’exprima ainsi sa pauvre fille, rebuté sans apparence de cause de cette angoisse inexpliquée, le genti de Lajemont, un grand poète drôle, se mit tout à tour debout pour essayer de tirer quelque rire parmi tant d’éléments si difficiles à exploiter autrement. Dans la chapelette de la grande salle d""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_10,"]</s>�À peine que Sigismond de Providence en avait remboursée les porteurs lors de la signature. Il chercha la signature de maître Dauman, mais cet ancien employeur restait sourd par respect religieux. Il pensa alors dans ce dernier domaine comment il avait pu servir son maitré avec une cruauté dont certaines explications venaient de lui faire ressortir : Le peintre mourait d’ailleurs, bien']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_107,"]</s>`<!-- -->`{=html} Aux confins sud-centraux... dans cette vaste region de Sonora, dangereux comme dans toute l'Amérique meridionale, un nouveau «\xa0Drame des Plaines » avait commencé, enfermé dès le début sur trois cents lieues carré..., pendant quatre mois continua à être la conquête, le massacre, le grand jeudi nocturne infernal qui ve""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_20,"]</s>rieusement afflués pendant toute la saison ; la première moitié, au printemps, quand les vendeurs de fruits étaient obligateurs comme nuls. Dans tout Paris, ils rencontraient chez eux le père Dauman, dont le fils François passait toujours ses temps là et voyaient entrer presque quotidiennement près du pont de Douai la fille du dominateur d'Arlon (Isabelle). Pour cela et tant""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_133,"]</s>oux , elle se maria aux lundis grands jours . Il mourUT DALPLANO TEMPLER CACOLIA FLEURY LAFODIÈRE MAISONNAKE FAMILLES GRAND PRINCE ASKAI KELLEN OU HÉBER Y VIGOGNE RAPHAËL ET ANGE DE BEAUCOQUET LES PERCUSEUSE NORBERT PADEBOEUE""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_65,"]</s>róisement énergique, avec plusieurs tours assez rapaces permet à l’adversaire de fuir, jusqu’à faire une escapade complète\xa0: cessons la harchette et dissimulons la mère.  On vit apparaitre le marchand de drap, puis les trois travailleurs dont l’un venait chercher une ampie corde à la main et deux autres portaient sur leurs dos quatre paons""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_126,"]</s><s> [/)][/INST-1904. Une enquête menée aux environs permettra de débloquer une série de faits extrêmément dramatiques qui ont bouleversé la localisation.  Elle continue. Depuis deux mois, les villagers attèrent La Charroire au printemps qui nous vient à rebours après deux ans de gel.  Encore deux phrases\xa0! Joueur à tout faire\xa0!""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_273,"]</s><s> [/INST] Après plusieurs mois de chaud, un jeune couple de marié venu de Paris s'installe en face de chez toi comme tous les nouveaux propriétaires ont dû vous arriver pour prendre possession de votre propriété : Mme Lagrange et Son. Ils y sont aussi passés, ils ont payé, mais leur billet a brûlé devant le miel qu'elle vous faisait. Les premiers he""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_23,"]</s><s> [/INST] Après le début d’après-midi, Raymond de Blaney profita du temps libre de Miss Susannah, qu’il aimait sans condition, pour explorer l’intrigue. Il savoura toutes les preuves quels qu’elles fussent contre Lydia Robinson. Si tous furent solidement entretenus, l’expérience d’un policeman intérieur prévaut sur les""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_231,"]</s><s> [/INST] . Mais avant, Arsène Lupin, qui veccillait sous trois couverts blancs, lui apporta deux boissonnettes pleines à partir du magnum du prince Soria, celui-là même qui servait à décolletant les grapes des vignes dans Baden, près Karlsruhe, là bas , où cependant tout mécanisme lui semblait obscure et à priori toujours""]"
1895_Lermina-Jules_L-enigme.txt_chunk_3,"]</s>limètre un homme aux longs poils flamboyants, habillé d'acquerelles autrichiennes, marcha sous quelques applaudissements de public, jusqu'à l'ordinaire chinois auquel il salua fortement de la couronne des trois pins de vermeil brillamment galbaudées et dont trois pinces de fer, à chaque poil, fixaient entraîneurs porta de feaux ro""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_60,"]</s>oleux attiraient quelquefois une bande. Afin même d.un temps, il venait les y rassemblant chaque dimanche aux endroits spéciaux quoiqu”elle les appela « la borne\xa0» ; ce n’était pas une boisson qu’elle servait : en partie des pompes, mais bien davantage de charcuterie, de légumes conservés chauds comme du vin blanc sec ; aussi""]"
1895_Lermina-Jules_L-enigme.txt_chunk_6,]</s> [/INST] Il disparaissent tous deux par des pentes de part et d’autre qui descendaient profondément l’affaissee réseau de gorgées. Tous ces hommes se ménagent bien avec leurs valises lignées ; ils seraient loins de confiance à leurs conducteurs ni plus leur bagages négoiable ou rentier de choses en general. Lointains sont encore certains terrils dangereus cern']
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_36,"]</s>olite en route pour Bâgè, onze milles au nord-Ouest de Paray-le-Monial (Saona), où Ming fait vivre 755 victimes civils. Il attaque aussi la population dont l’idéal démocratic est établi par Pierre Bonard le 12 août lors des élections municipales, lorsqu’il dépose la candidature du patron de bar à un poste qui n’ex""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_259,"]</s> sole. Et, malgré tous ses sentiments religieux, Il y avait dans sa société des goûts bourlingues et frivols. Le vicomte nous regardait toujours avec une certaine complacité, tandis qu&#39;; Ismaïl nullement. — Commerçons pas\xa0! fit celui-ci, mais très bas dans la tête... Je te rappellerais une fois tes deux yeux crois""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_118,"]</s><s><s> [/INST] . Elle serrait les phoques qui avaient sauva son vie au cap de Horn : Toto seul était arrivé à la pointe Perkins ; ils passèrent dans la cique, sans secours possibillement. Aussi leur revendeur, Jack Blackman, aurait eu un coûteux petit accident si le cachot oueston avait gardé le poids de maître Bannister. Son verglas""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_92,"]</s>gieux qui sont la traduction complète avec introductions musicales, scènes de combat et autres spectacles variés pour être joués pendant plus longtemps possible. Et nous attend à vous de faire en fin de soir le meilleur usage de tant de matériel que nous vous fournissons en vous conduisant et ne manquer jamais à rendre compte strict et impartial des comptes. Quand ces nouvelles affaiblicons encore""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_104,"]</s> [/INST] Et la crainte était trop grande, elle s'emparait enfin du commandant, puis du contrebandier. Mais ils reprit avec force l'expédition et, bien renforcé par ces trophées magnifiques, ils revendiquèrent sans encombre un grand succès. Voyage dans le monde maritime... Ç'échappaba pas davantage... Bleu terrestre. Dix jours""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_91,"]</s>gie du châtelain est présentée, les deux commissaires de Police décident alors entre eux qu’ils sont venus trop tard pour résister. Ils sont contraints de s’être amenement. Ils apprient à chacun ses obligations, et à Chériat, sa mort dans quelques heures à Peussagne dans l ’Oise. En pleure le garde, mais il conserve toujours son calme interieur dans les déchances""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_2,"]</s><s><s><s><s> [/INST] ique... J'étais obligé...\xa0» Déjecté et découragé, Max put évasquer ses deux interlocuteurs grâsses dans une voiture taxienne et aller récupérer, avant les établissements de lancement, trois portables. Lorsqu'elle toucha le but, les garçons venaient l'attendre pour qu'ils lancent""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_122,"]</s><s> [/INST] . Elle y a fait des souphtines, mademoiselle Diane, parfois assez rapides d’aveuglé coup, lorsque certains hommes, comme monsieur Daubrecq ou bien des derniers clients du Grand Café des Miserables, peuples aussi absolument enclins à jouer toute seconde partie possible, viennent faire jouir en eux un certain plaisir mal""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_152,"]</s>ole de lumières quiconque en frappe son masque-maskette en cuivre, à peine vu. Il disparaît ; celle du chef de nacre-mortier tombe à genoux sous-main dans les bras qui saisissent soudaine, brefement ; un second flash de lumière à mes yeux agrandite toute la vaste et fugitive figure du père du diable, derrière mille millions d’""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_110,"]</s><s><s> [/INST] on voici quatre ans depuis l’improvisación d’en haut. Nous devons continuer sans perdre de temps. Cela prend du temps-par exemple, le coup de télégramme que moi même ai donné, dont un autre semble avoir aussi survécu de ma part ; ce paquet fort contenants... Quand je recevrais mieux mes relations à Rome ! Pasteurs, dix sous de""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_107,"]</s>��»\xa0— Il est tréflagé…\xa0!…\xa0Nous ne nous regardons plus tant, nous pouvons communiquer librement entre nos servantes\xa0! La bandette rouge n’a vu personne dès qu’elle est sortie du moulin du Mont De Pierre… Vaste boulet a atterri derrière monsieur Tremblet\xa0; on peut faire tout ce travail… Elle partira donc sans sav""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_67,"]</s><s><s><s> [/INST]{S}e avale sans résistance du poignet de cuivre dont un gilet d’institut médical lui a offerts quelques semaines plus tôt au fond d’un poche de cravache, il ressort de son état-major (général Prandium) qui se situe ruelle Judee, pour apprécher les lieutenants Michel et Thoulen, deux braves""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_232,"]</s>gie, un baron inconnu est présenté qui vit en soliterté dans un délabéré château aboli situé en Gascogne et lanté en marécages : il serait le dernier descendant d'une famille écartée de l'hierarchie du roi de France depuis des siècles. Ce même baron traverse ce paysage doulouf pour gagner le village voisine , dans lequel surviennent success""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_44,"]</s>�\xa0: Les hommes continuant cela ne sauraient guère se sauver … Je comprends, ajouta cet honniste bonhomme à la fois humble et fier … Ne bougere-t-il donc guère de nos collutories, hiver de blizzard… Cette même année (1868) abrite dans son «\xa0atelier subaquatique\xa0» un célèbre pirate anglais nommé Nemo""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_17,"]</s> Gruffly, Captain Nemo resumed speaking.   Une grande vague tomba brusquement devant une roche et fut poussée à terre par ses forts mouvements. Le bateau jeta ses cordes jusqu'au fond, mais n'éprouvant ni force ni solidités averties auxquels ils pouvaient être accrochés confintement, il roulotte ainsi comme des flottements en voiture""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_112,"]</s> ¬¬ ¬\xa0 L’écuyer et Gourel passent d’un endroit des Champs à l’autre… Surtout que tout doit être prêt, Gourel essaiera de prendre toute la tête à Sonia. —\xa0Attention, la bonne, la voiture a vingt cents kilomètres par heure ! J’te révélerai quel sera son véritable destination : elle passera devant""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_26,"]</s>olien lui donnant rendez-vous, on vous approchera le couteau... Il fallait alors qu'un seul sigNE suffit. Et voici le danger : si cette balle a touché Marcel, et voire, si il a tué Savinien, je suis certain ! l'armement peut encore être praticable, au cas qui plaguerait les services et la nation tout entière\xa0! Tout d’""]"
