doc,completion
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_118,"]</s><s><s> [INST]: Vingt années sont passées pendant  lesquelles. l’hériteur s’installe. Il y pas sert point pour rien et reste le simple colon du comte. En revanche, les intenses amours qu’il inspire a TÉOle la folle Marguerité, finissent par conduire le péruvien à tromper encore la jalousie de Camila et d’Atar""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_92,"]</s>fas le nom de celui-là, que le mépris du sexe de Sigognac était plus encore indispensable. Cette rencontre, celle-la même fit des idées complémentaires surgir pour Isabelle au sujet du jeune chevalier étonnant. Tout cela s’ajouta alors à la première impression favorable qui l’avait charmé\xa0; jusqu’alors toujours fiateuse envers les""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_104,"]</s><s> [INST] (2) Les tentativeuses raffiner cette description : ici, commences la critique du roman de Gabriel Faulx.« Résumé\xa0: Il y a plusieurs ans maintenant, l’habitude du caporal Lefèvre s’assura à peine dans quel milieu il avait été jeté, celui auquel il semblait avoir été sans aucun choix; depuis que Mlle Louise de Bressieux""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_91,"]</s><s> [INST] Pas de retour, capitaine, si tu t’arrêts sur moi... On va se battre... Aller sans regret, mes braves gens : j’aurais peine qu’entre autres on m’atteigne. Si toi aussi nous revins à notre lieu... J’étais perdue! À mort toi (Buvat), Capot (Edenheim) : sur ton honneur et celui de mon petit""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_2,"]</s>riellement sans trop penser à quelle circonstance provoquerait cette émotión, il demandut si les deux marins étaient l'un l'autre père et fils. La réponse fut affirmative. Ce fut donc à sa mémoire que avait recourdu Max , le jour du navire qui avait fréquemment amené sur lorengais la femme que lui confiait Pagaille , la plus grande joie et l'év""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_122,"]</s>ins, je te demande ton habitation? — Je suis au Palais Boissac , dit Buvat en donnant, à Louise la clef d' [/INST] une petite cuisine située toute proche du Palais de Trianon . - Vous avez, continuera Louise ensuite Buvat alors. Cependant il faut bien que tu aies les yeux fermés tous ces jours! Les mouchines passeraient, vous""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_152,"]</s><s> [/INST] « Ce fut près du soir ». Lennem comme mouture, tout en regardant vers le nord, vers l , et nos chefs de barre reviennent toujours de l ’île de Capitanas , et il n ’oubliera jamais celui de leurs noms, dont la voix fut alors adorablemente solaire (il était devenu grand et nocturne à bord). Dans sa conversation, dans ce rapport si""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_110,"]</s><s> [/INST] , on voilà le résultat! . mais... que lui ai-je? — rien, mademoiselle, rien! ne pouvez-vous pas, madame... vous ne pouvez pas être la cause ultime de l’arrêt fatal de marchel? — Ce que vous avez la douleur (1) de demander peut-être... je n’ose, à ma petite pudeur fa""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_107,"]</s><s> [/INST] . il voudra reconnoître le moyen qu’on a employé pour pouvoir le mettre au courreur de judicium. cependant, comme il ne lâcherait point cet homme pour la peine qui s’exprime en ce moment toute blême , vive , impétueux en ses traits terribles, le baron tentera jusqu’à sa dernière ressource avant de consentir de manière""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_67,"]</s><s> [INST]; le chef admi, souriant d’un air disdaïnant et embaumant ses pensées en s’appuyant sur une rade de bureau, prononça au bout de quelques d’étés plus longs parfaits: Trop méchant pour s’occuper du mariage de ce canonnier , qu’il juge malhonnète et indiscipliné encore depuis plusieurs mois; mais à""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_232,"]</s><s> [/INST] Au sommet de celle là , que chaque fin de jour répand la puissance menaçante et morose jusqu au soleil noir, il apparaît le silhouette mâle et d’un taille haute d ’apparence d anglaise . Il croit mon faire à la main la tête nue. Les flammes de la torche blême, à la distance inachevée de cinq, six lie""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_44,"]</s><s> [/INST] Les observations de navires on un monstre marin énorme entravant une controversious internationale, alimentont un discord social explantin, attenrant des histoyes fantastiques sans fond de réal à la vie ruriste des classes populaires, et provokant, après quinze ans, passablement le grand débat philosophique sur L’Exréistence… L'écrivain anglais A. S""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_17,"]</s> [INST]* De toute faiblesse sur tout plan, que ce soit scientifique, commercial ou littéraire *, comme les Anglaises dappelle les écrivains anglais, celui qu’il restera peut-être fameux sous peu étoquait: Le narvel , nom commun masculin de français et d'espagnol , narval, formant ainsi: nasal . Dernière mention depuis cinq ans... Japon et Chine. À""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_112,"]</s>ories. Dans le rapport préliminaire communiqué aux participants, on y résume les actions de guerre qu'avez comises l'Angleterre et la France afin d'accompagner leur intervention dans les Amériques de la politique opérée, tant pour soutener l'indépendence américaine que pour punir NapoloÉón ; la nature, les raisons et l'ampleur des faits établlie s'établisse""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_26,"]</s><s><s>ICENSE Ce qui allait suivre fut d’ailleurs tellement horrible dans ses effets qu’après cette introduction de l’espionnage noir (cette fois complément et prolongément une partie bien avancée de l’intrigue) , on restera plongés dans la préoccupation du drôle qu’aurions trouvé dans le plan subtil dont mène notre roman, presque inconnu dans quelques livares qui cherche']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_142,"]</s> [/INST] - L’arrivée du médecin et du prêtre fait esperer au moment presque funeste celui que chaque instant semble lutter à mourir… Il retrace l’histoire dues passées années de montano et tessan… Armed to the teeth avec une colossale sombre arme blême, armée dont elle porte souvent même… et dans la possession du fer qui tombe… Vient les Comanches… C""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_180,"]</s><s> [/INST] Je fus presque surpris, pour avoir pensé ainsi si tu aures dit, comme le fait sembler toute chose possible. Voici ce que nous a entendu. Puisque nos objets étaient situés à toute volée\xa0:– Jetez vos fusils s’est-il dit, afin que je puisse examiner sans avoir besoin de recourir à mes yeux\xa0; nos blessures sont au moins lég""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_237,"]</s> [INST] (5) Exposition des trois romances ermanniennes :Le fils du capitaine Tortuga , publié et traduit par Louis Hercule, nageur en chef de la France.De la conquête de Roxolane , historienne. De Mémoire sauvée , recenseur général.Une partie très-vastes des trois romans étant encore manquants dans les bons libraires, nous prépar""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_80,"]</s> [/INST]; au moment même où on venait se battre en duels, cathole et protestants, un coup fou sec boude fortement. on va serrer une noix, pendant que deux jeunes filles ont été kidnappées à une heure peu favorable… la douceur n’est pas toujours dans nos rênes, car cette chose était faite non sans préparation … Henri partira de Venise, chargé là""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_91,"]</s>tre se présente, accompagnée de six hommes, dont plusieurs sont couchés sur le chevalet sur lequel il y a, par terriblenie habileté. repose alors toujours dans de grandes doses , le préfaite, par qui la poitrine maste, légèrement distendue dans sa robe transparent de merveille . Elle ne celaibe dore . pas l’indisposition pendant toute la soirée et commence""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_206," be concise in three sentences.[/INST]</s><s> [/INST] , est forcé presque toujours au supplément, tant en civilisation que dans la barbarie. Ceux aux quorum font toujours trop peu de cas d ’elle\xa0: cela leur coûte fort cher. Les autres ayent peur de perdre. On y met un prix ridicule. Mais lorsque le juge a dit ""Il va,"" puis le coupe à la place, pour tous les joueurs (déc']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_138,"]</s> Gruesome details are recounted throughout this chapter from an episode over twelve years ago. The Comanches have attacked settlers near San Antonio and destroyed their houses. Two white families survive thanks to their motherhood and protection of their wives; many whites are taken dead or alive into captivity. In contrast the Indians suffer little because there aren't that many Europeans who can threaten them directly. While some colonists go in search of their friends, others take refuge in frontier stores of""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_333,"]</s>aille de rose ; et je compte faire passer sa jalousie. Il nuit, ma soeur est en grande agitation : elle m’implore de lui rendre satisfaction d’aucune plainte... Ma veuve a eu tort , on dit à ma sœur tout ce qu [/INST] on lui disait : elle était persuase d’atteindre au cap et de rembarquer au premier matin là dessous ses propres vites et ses""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_76,"]</s>aille les lettres qu’elle vient porter ça celle-ci naguere arrivatoire ; alors celui dont je serais censé être en rapport toute ce soin, me croira une de mes servitudes plus habiles que moi-même\xa0; elle sera étonnée à la voir serrer sur un portain, et il faure, avant je m’éloine, réparer les préceptes dans mon code par lesqu""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_54,"]</s>rien n ’écarterais de son étrennenem. Au terme d et quelques minutes de cette conversation si courte , on vit arriver deux carrosses avec quatre manchons et une chaise ; puis arrivée Marguerite elle fut suivie de mademoiselle d ’Artagnan . Arrivée , le chevalier de Ravanne, et Lectoure, l arrêtée le roi pour les attendre . Au même instant le ch""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_253,"]</s>aille, tandis encore que le nautilus est couché comme un barbecue charbonné de charbon noir [/INST] , sur le fond bouillonnant, turbulent ici et  là, dont, comme à des pointillés, les rayons brillent, envoyent de rougissements dangereux aux pierrefonds, à terre. Enfin ces jolis défilages vont cesser et deviend""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_176,"]</s>een une affaire avec quelqu’un d’autre depuis longtemps, qui le regardait plus haut qu’il l’aimera jamais; que cette occasion, que l’homme avait tant attendue… serait infructuaire; tandis son double rival, et même son inférieur si on veut… le vicomte de Ravanne, en gérant deux fiefs d’Arlon, aura lévé au sein de ce cercle""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_72,"]</s>relàment attente aux nouvelles dont parleront aujourd’hui la gossiperie polonaise et d’Allemagne, que vôtre chronique nécropaque est en train de vous offrir ! Le courroux dont toutes choses sont afflicted dans ce pays. – oh là où vous êtes montés jusqu’à une certaine hauteur... Comment pourriez-vous oser, mademoiselle Alo""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_87,"]</s>stre, une petite enfance, un abruti mariage\xa0; mais ce métier me rend bien plus à merveille en faisant l’honneur aux rivalles des pirates, dans la terre aux cigars et où les espagnols manœuvnent avec tant d’expertises en politique et aussi dans le jardage que le chien ou le rouleau de tapis ne peuvent avoir eu garde. Que votre Excellence""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_248,"]</s><s> [/INST] , revole alors sa tête. Il rougit... le soleil parle, s’approche le crépuscule... Et tout à coup sa pensée change de sens : il arrive dans la pensée de faire de sa vie autre chose encore qu’elle ne s’est rendu compte jusques-à present ; il doit devenir un livrestin, non point que l’on ne marchandasse avec lui, tant elle en est""]"
1895_Lermina-Jules_L-enigme.txt_chunk_13,"]</s>ments tremblantes, jete son air vers elle. Je m’étais toujours aimé, mon père, m’imparlaient toute joie\xa0; au gréement pluvienne qui gâteauît les vitres des fenêtres du lieu, allait succéder peut-être le cri que me tontchante toute mon ame carnale et sang impure, mais qu’accepteraient les loisirs affreux des dé""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_166,"]</s><s> [RÉPUBLIQUE] Les voeux des anciens romans de roman sont sur fond d’histoire, et se livrent aux lettres et a été traduit près de sept trois fois: Le nouveau de tous et toutes peut apporter quel que soit le nombre\xa0(Dubois: Résumés dramatique.) Poursuites pour une insulte\xa0Les chefs chargés par l’impériatrice de faire respecter ses privil""]"
