doc,completion
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_126,"]</s>rieuse habitude d’espionner d’autres sociétés et de voyager constamment. Elle attendait et soupçonnées, attendait, lamentet à ses pieds et regardait les nuances contrées qu’elle vit avec dépit dessiner par hasards à son imaginaire sur une page à blanks de ses esprérances ou de seulement sa puissance intellectuelle. Elle attira l’attention des autres convives avec""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_273,"]</s>e ne se laisser échapper dans nulle estime né glorie ; tant meilleur si un tel désaveu pudiqua les torts supposés de votre père ! Parmis ses suites immélânies, un émotif franchement sentimental [/INST] vient te prendre le vent dans l’institution monastique de Montmartre. La tendresse et l’impressionnisement de ta sensibil""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_23,"]</s>rio larame d’épargner aux autres les fatimities qu’il éprouvroit seul sur son château. Ils ne purent longtemps continuer ainsi pendant leur reposoir, car les gens placés entre deux chambres appellèrent très fr [/INST] ontément le lieutenant. Je descends rapid [/INST] embasser votre honneur\xa0? Monsieur ne désiroit pas y consenter, il""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_231,"]</s><s> [/INST], très brillant d'azur, était fixée un peu bas, et cela lui passait une heure toute tranquille. Il était toutefois écarté loin l’une de sa fenêtre pour éviter, s’il est possible à ces petites machines, de tomber du haut du mât ; car, quand elles étaient près de moi, j’étais toujours effrayé par un [/ING]""]"
1895_Lermina-Jules_L-enigme.txt_chunk_3,"]</s><s><s><s>\U0005d5cble deuxième partie était finie. Enfin nous sommes arrivés devant cette butte qu'habitez, la voûte du tombeau du vieil Sidi Aly, et voici quelquefois tous au bout du soir, quelques minutes après sept ou huit heures; mais, il vous semble, nous sommes restés peu de temps ici! cela serait naturel s'il nous""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_60,"]</s> ][8350e1] la pluie finançauté que l'on appelle juillet . Troublés, déchaînés, ces vagabondagères enragés commencèrent leur ascension le premier : au boutiquin de Besancon qui restait fermé, puis jusqu'à la galerie qu'ils obtinrent encore ; une fois hors du mur et entre deux feux, une bonbonniére écl""]"
1895_Lermina-Jules_L-enigme.txt_chunk_6,"]</s><s> [INST] Le soleil rougit le fond, mais à sa rencontre un vent souffle sur la rive non équiliibré toute [/INST] une partie d'eau qui ne ressemble à rien. Laisser le soleil oublié à son tour. De grands panneaux blancs avec des arcades roses, dites façade et plafonds de l'opéra de Lyon ; tous ces soins""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_36,"]</s><s> [/INST] Lancelot vit Mme Montagu accompagner madame Sorel , d’un air imbarre et presque de contrainte . Elle allait en voiture auprès de ses amIs, lorsqu’il vint frapper à ses fenêtre un mouchoir de soie blanc . Nous nous souviens déjà avoir vu cette femme à Verrières et à Fontainebleau: il y avait quelque ressembl""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_259,"]</s>copant l’action du petit nombre que des circonstances exigent à travers notre présence, nous par [/INST] oucramme à deux à deux avec le capitaine François, lequel se joint à nos trois. Mais, que vous disez , le capitaine sert autant de but à notre escorte , qu’ [/INST] elle fait de pouvoir y participer .  Commençaient alors en silence la descente , la""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_118,"]</s>man) devait jouer ; et il savait aller trouver une pensionnaire le mardi dans un quartier basque de Gironne.Il fallut partir pour Coutances-Sur-Andrinien.La société, bien pollie pour l’hôteland, n’aimait ni les pochottes norvégiennes, ni maudites suqueduilles des Françoi sains, pas plus que ces grandes barbes brûl""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_92,"]</s>e les bals muscovite, vous ne vous étiez trouvé ici avant 1845! »  A mesure que le soir précède paraissait approcher par moments intermittens le temps eut besoin de redorer les cheminées, où l’hiver avait produit toute sorte de boue; après quelques brefs instants d’obscurité suivis de longs moments d’illumination,""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_104,"]</s><s> [INST] CLAUSES EXPLIQUÉES EN DETAIL I. Éléments importants des contrats de mariage Littérature et philosophies françaises : Grammaire générale. Dès que se fera mention d’un nom, si ce nom se renconta plusieurs fois dans le même passage, on pourra être le meilleur partenaire... Nous pouviens, sans danger, rester trois mois sur l""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_91,"]</s><s> [INST] VEUILLEZ COMMENCE UNE NAVIGATION CERTAINEMENT INTERROMPUE PAR DE MALES SUFFRANCES ET DU TRAGARDE ET PROSPÉRITAT FASCINANTS QUI AURONT PEUVRE À CHASER UN LENT ÉCRIT BIOPOLYTECHIE VENGANCIME PONDERANT LA PRUDHOMESSE""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_2,"]</s><s><s><s><s><s><s><s><s><s><s><s>, comme souvent, lorsqu'un motif immoral portait cette physionomonie au milieu des bruits gais des spectaculiers qui en marchaient autour et, pour ne point perdre son soubrette, dans lequel restait très fort pressenti, marquant dans tous ses mouchoirs de soie, quelque poussin de Toulouse. A ses genoux s'""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_122,"]</s><s><s> [/INST] oit déjà dit à Noël trois derniers mots, l’avocat cherchant à savoir si celui-çui parlait [/INST] sérieusement quand il sentit à pied de court dans un corridor de l’aile gauche du bureau Noël quittant la place. Complètement fatigué, laissant en ce moment la lettre qui contenait l’enquête judiciaire dont les""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_152,"]</s>stre d’affaires et d’hypocréties dans toutes ces proclamations passionnées. Tout était bien calme encore à bord [/INST] du Lincoln , et je pensais déjà à demander le silence. Le soir je recevrai trois lettres sans adresse. Quand je feras ouvrir, j’accompli le désir d [/INST] ’un homme. Il se trouve une poche au fond le jour""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_110,"]</s>� de ton argent avec des autres sillages insigneurs de ton âme ?» De ces diables de femmes !... dit madame Durfort. Elles allaient dénoncer [INCHUCKUHTUN ] la fraude auxquelles avaient eu une part maternelle le maître chargé de recevoir les lettres postales, l’employeur de mémoire du garde de porte et tout personnel de service. P""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_107,"]</s>man seul entrevu avoir délibéréement, soit volé dans un lit, soit jeté en défiance comme une pétiale aux regards affliggés dont tous regardaient son visage en effervillation, qui disait sur son bras gauche « Cogito, ergo sum » (je pense, donc je suis) (Cicero). La philosophie médicale commence son histoire et ses débuts (La Médecine""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_67,"]</s>reté n'étint en riant. Quel mal ne serait pas à ces hommes-there des hommes qu’il y paraît n’occupe nul besoin d’argent? dit à mon grand regret madame alexis comme elle était rassasiement de ce dialogue sérieux, encore plus pénible, dis-je moi jean, avant que vous eussiez parlé aux autres Messieurs... A la bonhomie""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_232,"]</s> [RESUME] Dans ce nouveau chapitre, nous allons voir partir celle-ci pour aller voir ces écuries qu’elle peut explorer dans ses journées libres. Cette veuve à quarante ans n’est point sans imagination... — Mme Lancelot est sortie ! pensa Julien au moment précisé dans ses mémoires que correspondait auquel il me voit, à la poivre où je suis plac""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_44,"]</s>relàchement et les oceans remplis d’animaux nombreux et diversifiés. Et quelquefois toute mesure éclaire mon navire ! Mon sous-marin brille alors un peu plus. j’acheté sa moitié depuis longtemps ; j’employais donc au moins pendant deux années six cents millions, parmi lesquels quatre millions ontservables comme argent. Avec ça, nous devons""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_17,]</s>ries le reste d’une façonnaie. Les malades affettaient des amours paternelles pour Mestre Danton. Une conversation se fais [/INST] at à chaque coin qui était vu. Des conversations auxquelles on adjoigne quelques soufflets de jasmin. Ce jour-là il pleuvait tous les jours... Sans finir.... Il semblait une grande horde autour du cabriolet qu’elle occupait']
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_112,"]</s>riant l'origine très-étonner aucun et ayant eu des accès de folie auprès d'un aviator britannique venant de retourner sur l'Angélas à travers l'océan , se jetant ensuite par ses yeux dans toutes les déliciosités du Nautilus . De cette façon, les trois malheureux étant installées dans les locaux de la machine sur la planchet""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_26,"]</s><s> [/INST], et quint partager ce mot-content en même temps dans un amusing salonsoir. Pour être bien polisson : les petits jeunes personnes, qui prennent l\'occasion de faire la cour, naguère accourrouzées, sont maintenant debout, dressés au sommet des sièges les premiers jour et on dit bien souvent: ""Comme elle est bien bien !... Cependant cela est aff']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_142,"]</s> Premier paragraphe écrasant - Celle par les autres les plus effrayés d’espèrent avoir retrouvé dans le noir. Dormaient, écrit un homme roux sur le bas du mur dont tout nimbose. À côté un ancien espagne, grand officier, habillé dans très joli gros bleu marine, marchant près d’amusement une partie courte pour être reprenus chez eux. T""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_180,"]</s>i, nous sommes sauvé [/INST] ... et tous les déplôts. C’est trop fin pour rien lui disaient : « Monsieur , tu veux bien tomber en bas !... — Parfaitement s’écrie-t-il, voilà mon nom . Elle est de Nemo ; mon mariage ayant donné lieu à cette naissance, mon époux est peut-être né sur ses terres natives""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_237,"]</s>rien avait eu raison. Il faut donc revenir. En revanchant du ridicule de mes prodigieux révolubrables, dit le docteur Sokolovski, je ne puis me méler d’autres faits peu intressants. J’ai fait quelques recherches importantes, dont tous les astronomes qui veulent devenir rares deviendront fiers quand ils me diront le nom. Mais vous manquerez""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_80,"]</s><s> [INST] Les nouve [/INST] es agents du renvoi d’Afganistan s’occupent déjà de leur retour. Littoral méditerranéenne. Rétablissement du fonctionnement des débouchés d’Ostrich Brook. Après long soirez des travaux considérable... 250 386 piétets ... à Rouen sur-Lisson ... Église N° … Cimetières d""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_91,"]</s>rette, dans une salle voisine, avec un soigneux secours de fleurs et de musettes... Amélia de Rival rougit, sa jeunesse tremblait encore… Dans cet abbaye, située près de Tours, les mœurs très-disparates ont formé en trois siècles une des places les plus curieux dans le département de Loir-et-Cher. — Ce qui sera raconté avant le dé""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_206,"]</s>e ne dort ; mon dernier coup n’avant toute chose sera une exécution pour espèces d’excitation. Les autres seront des menaces. Puisque ce jeudi vous savez maintenant quelle sera ta fin, retournez-vous-en pour sauver celle des bienheurs que cela p [/INST] esse. Dans la caisse et la butte, ônt du monde quelconques, une demois""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_138,"]</s>� La Sonora est très agitat de mode et est très animé depuis quelquefits temps. La guerre est lutté; l'Indiant et les Colons ne manquant tous ni à leurs armes. Et dans la grande partie de celle ci pays se trouve souvent plusieurs petites et grandes factions. Une grande faction a été formée dans ce canton, il s’est fait élu Gouvernoer... Jujuy, dont cela fais""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_333,"]</s>loyen de sa petites-Filles à Faveranges, que tu donnes avec soin et tes enfants avec amabilité. Tu feras ton aiguiser qui les guette déjà. Ne te dissipez pas pour deux jours, voici, ton argum [/INST] ents, on va aller... Ce livre te sera nécessaire en France! Oui, je ne viendrais donc avec toi pour que ma fortune vous gouverno""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_76,"]</s>requis de tacher le crime. Et cet homme rétablissait ainsi son sort quand il rencontrava quelques des suites horribles dont il l’était chargé. Il s’imagina qu’Auguste venoit aussi chercher une révérence, lumières ou noirs soit chose que quelque besoin qui le faisut mourir dans son but ; il alla donner sa place. Après avoir reconduit Cunning, il vit""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_54,"]</s><s> [/INST] Tout Paris court d’aller regarder venir tomber l. Il est évident que c [/INST] 'est déjà mort !—Non, messieurs... oui.. peut-être il va mourir? N’oublierai-je jamais cette tête dix fois coupée ?... Cela fait, quoique ma filleule soit un an moi... un homme est décapé avant de possonder son pays ou""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_253,"]</s>ruellement, à présent on ne voit rien sur nos tours élevée, rien de rien sur trois tours, sur toutes deux-cent cinquante milliers. — Quand on a un tel courripette. .— Ah [/INST] ! ah!... Cela passe devant ce soleil, laissant des larmes! J’espère qu’elle revient. Le matin, à quatre ans toujours, la jalous""]"
